ID,price
1931,1803859.004732482
232,2051928.0502756608
3988,1695546.214181341
9416,1688357.4869177933
1866,1685765.1696739667
5685,2531076.8490171568
2779,2081771.8944630986
3294,2841807.52269053
1471,2072857.8341337452
2960,1313154.3303702946
10447,1836302.1909548575
1220,2063259.8128610482
69,1557142.6013613108
2002,4118929.8686078484
2784,2273864.7817546804
1911,2141534.908343657
3023,1562194.2520509672
3394,1598588.6689941552
5920,1298804.5400829066
688,3053554.2809197824
1511,1699383.0949992267
3572,3575890.3683809615
12401,1187590.7710256472
10756,2380136.159160154
4007,1677073.0496096371
3230,1274344.578214457
12240,3056931.0180720105
10539,1840403.253271765
3226,3433834.5703439633
2280,1046345.1004459267
3650,2337421.463759252
8540,1333302.6471380761
5847,1425561.258548852
6694,3573418.634687958
1336,1312412.682353865
2538,1988908.0219461177
7185,3343182.393056545
8314,2586313.471714599
1204,853111.094055098
2020,1236731.9791687017
2468,1499081.9626035246
9909,1867131.8533884257
7935,1104608.1533078444
1361,1557944.1395642534
6138,1535296.1349945974
1914,4179403.5544995186
11090,1701295.1701194858
9320,1594791.1051706315
172,1726000.0718539304
823,2944700.2545153513
1189,1156952.549744677
3768,838891.4562361811
2993,1977521.1476970764
12873,1427443.225880788
1146,897949.7123304477
19,1364742.5104922578
2113,3279407.001106781
5132,2438059.5512796813
11109,2259259.2080307775
1562,1049097.1189625182
337,1429095.957485317
1981,4717986.09767118
546,1383061.0934699564
7428,2031645.0733037568
230,963128.0698550105
412,2767936.539061315
2205,883160.1856709576
9114,2612938.0260701687
1803,2311940.9316771454
1571,3384519.8227519556
12362,3975136.7751261685
8109,1742255.0849537088
3868,3340263.2271422413
3013,2190946.3365720576
1011,1028709.1584977243
12983,3308083.184889801
116,1786394.2330362275
3245,1740050.404763757
2253,3758220.649810573
10879,3127608.5919639235
2246,1465584.2996927227
11494,3049898.8644648413
2259,3187786.064710821
2199,1678508.7357346886
1692,1552729.2405331212
5772,1738145.2627488484
10182,2150209.9036426335
5051,2522770.8028372913
5033,5499728.868200323
11113,2209434.631849788
51,2016811.1651799916
5129,1241244.34921429
1550,1672980.3074984269
616,2880828.8457101905
10151,2641195.6974771745
6994,3565598.02921627
5738,2413545.410284595
5729,5674185.049893465
1122,837699.2867720014
3406,1273045.6857542698
2196,1001542.5738077246
3768,2464605.776460525
4432,2229091.474419197
2236,1081995.396385529
1743,2158357.7355129244
2046,1694545.83703886
781,915419.1770938861
1126,890503.1909634301
10472,2936419.532399328
3524,1752987.6839856275
6922,1758542.3779262737
6018,2223677.8748329463
2973,2017695.9572114793
8323,3752072.286826911
576,1411502.6105207766
3118,1282549.1582695695
5737,2952073.2667592433
4642,4268379.267313419
8425,1518335.2932331476
2245,4579256.776952543
12248,981279.1328967436
2533,984457.3588575502
3134,1083139.4332807595
5871,2282359.2607260537
9331,2675428.7011488075
959,1608075.3126101503
2753,2583896.244687805
2887,2302227.375490057
11710,2213059.9405459063
5279,3698160.716052376
3249,1292372.178970263
9711,2439445.4283968806
5061,2146098.317789194
2493,1923902.2146326378
627,2460542.3083842206
2618,1077458.0394895175
4698,1255676.323191589
1575,2321924.0335585913
425,936847.756292464
944,1476868.0475408984
3508,1576999.8125565827
3674,1608726.7102506955
3351,750461.9559062368
1348,640717.7979695082
1421,910754.8281643875
9134,1071177.490083749
6348,2443636.8718262976
1277,2420768.2440716596
1152,1100729.8855142277
7783,2827522.819281713
29,3009086.7216660376
11244,936920.1219326053
5924,6049491.230670335
3001,4105657.0633930913
4587,1687855.2550506254
8303,3182134.8930277633
2439,1554155.2199900676
3060,3138334.124720811
8575,6024005.882832053
11031,1108395.953540317
2056,2676579.3311238703
8657,1504518.5740131142
7669,2483979.220724443
371,1531438.1336841632
3985,1661929.7943350205
279,1616596.5464619983
2964,1724849.0974043547
5411,1115804.2479529367
4555,2605574.093666888
3310,1692379.1212186972
2340,1139239.249293015
2139,1126468.0087030241
578,1660745.218473893
2263,1076835.4458108705
11168,3343640.0239019296
8198,1717017.8785179937
6174,2158989.519351135
7566,1160161.7861128843
5106,3102485.989085525
1977,1775572.8416060312
5663,2570060.060429333
1398,2186125.053168116
2207,1263710.5480093735
1987,1034046.058518293
70,2059975.5583413765
12282,4337952.975490222
5913,6146747.5040821405
6506,1393612.818542873
3957,2133083.0749117816
881,1075363.7917498283
1599,880905.9191378822
1989,4493832.483644819
1719,1378450.9564497794
3669,1166219.699010262
7029,1530664.8870927582
3537,3143593.545782393
8590,2524008.096656258
2974,2325868.2725287783
431,4553061.6194859985
12647,2825939.1002672543
2062,2974290.8993184525
8040,1749991.5615470586
7744,1760050.6889350652
6155,2551299.54510893
98,1849606.605664031
3514,1433602.4395010176
776,1546045.6678965027
3678,820388.4476556764
2529,1094343.4323882277
1806,2048126.7197805243
6359,1301172.595184348
200,906791.9248390893
1477,2369922.856715641
1679,2251016.5767965964
2323,2151504.539474215
917,1346766.9930892694
430,976034.9533499784
3723,1103879.2074468464
6665,1355851.7440145505
2719,1142782.2715522905
10429,1066258.6140855374
428,1862098.091365437
3995,1531917.6566190883
393,965269.3785347848
2336,2252756.004351222
2107,1130966.079706086
1242,917472.7109528038
7616,2471207.542406228
11586,2889312.3068683487
762,967227.5235855848
1677,1578428.3392348157
9356,1384529.2928713688
4810,2828078.0500409408
1643,2394654.465435688
1977,2094048.5648081743
1102,1291839.534276091
2231,3495791.5450993543
6369,1912715.004735516
8299,4195093.18126922
9088,2499253.572111437
12140,1970225.5387292567
89,8424510.850140316
12948,3186558.6347383126
2387,3623386.406576327
9454,3316654.876618629
10957,2729202.746994726
6075,1677121.5473408888
2665,1424073.9545800693
6511,3024940.2793150814
3180,1457826.8478401422
4079,3060688.346112063
7372,4183239.3198185144
10509,1426135.8857944368
3302,2389382.3167629847
10714,1704964.7824186413
1794,1571855.0375588955
6467,1833803.6093382395
10015,2041203.3229127845
12005,2229361.488532303
11832,1207254.9217298462
7524,2067574.3185187217
680,2635122.21290291
376,4296858.444715435
8563,2271415.4893145715
2826,945146.6738543839
11426,3405400.489778501
6426,2311434.413596162
649,4022511.6807187786
2190,2132347.905061665
11071,2644660.7488708114
738,846891.6581657492
3915,3319646.3235406
2056,1501344.4903515428
11297,2023922.358650684
2113,1962616.435067292
1235,1072402.984124747
12351,2145291.424981615
995,1116554.4411883552
857,1605822.3928030473
1559,1697072.0283367096
7580,2394832.6593383835
716,854927.9573561703
3161,2258583.3683058363
6287,2587755.8035395616
3061,1585851.1714119362
2715,1812902.8900896846
8652,2945345.9783292264
8978,1767853.5262579853
11641,4648004.239830199
4811,2397454.500641927
132,2510184.6632693345
3930,1990874.3776196144
12963,3761357.673429676
3625,1015084.7693623141
2256,1413335.4016446827
11883,1809739.2294027065
1393,3800756.3210410834
778,2542250.115410443
333,1037274.4402384328
2259,1387136.8156694847
4898,3646424.8876944515
975,920822.351819005
2130,2799988.6798596727
12336,2252756.004351222
12354,3712797.242909773
1707,1120130.836458683
432,2024465.2790976344
1815,1802439.597062419
12357,1981355.596195185
11140,3584741.8728333316
9197,1539178.0889323838
10500,3411390.6387317153
12701,2463004.1451513474
12111,2868436.1991084954
11150,1750341.667481028
1933,2759699.3004987556
4617,5788935.819470486
12312,3127277.5097404793
7129,2428324.164901785
5744,3229764.9905216256
3903,3154349.890843121
3017,3289073.743529144
8723,4313284.032519952
3629,1763106.5126000913
2638,1051681.6919523908
1632,1569844.6759020654
3922,1463379.7446843467
2216,1063585.5573423535
5267,4784496.5807269495
11091,1380582.7855017101
4964,2902682.7000614232
678,1143931.3363120926
4678,1307462.4784420421
9836,1857929.7711077672
8905,2503249.4686546084
3150,1085945.322052749
1805,2679367.3623586167
11262,1886005.6187850712
8024,2971608.580209135
12988,1631618.222492754
1611,1423946.7356930322
3466,1228628.4413422646
2127,1178121.4394548114
497,3246032.317379795
1647,1033398.2945868137
2848,926680.3083537987
293,1754386.0419737436
7256,2471721.964782297
9063,1711385.3799502787
6441,2717798.217031916
47,2769362.6818013038
5323,1308156.5406115318
6487,1721809.7773482157
1948,1968945.1199279965
1659,2503105.6106268466
1213,1346662.113500211
11663,3206069.5571444156
3954,3102494.659895946
724,2239334.7607761645
1930,1535817.4030981665
7833,1050869.4368568652
814,1913954.5949481295
12190,1859055.2049125615
4080,1799399.3471869607
11344,2600111.2120640324
272,1619831.3542082203
10180,961899.298809322
6099,3406985.584516971
5797,1872129.794556825
7476,2357087.534371942
833,2347861.9948067735
5545,2138841.6761518633
630,2187071.0099872374
1502,1433015.95174007
12148,1954023.7241150592
1605,1610587.4816342557
2365,1177000.8874649082
12494,1909161.093237419
6244,2594247.36651727
3130,1366627.8608672363
1870,1576198.123607952
10144,1555476.1891191811
3752,1049960.430121926
5798,3865465.126714715
1765,1463379.7446843467
11929,4323761.086813799
3241,2074786.1273334557
8324,3024027.1026194515
2688,1093620.2955917725
2912,1040825.5179835177
6742,4655542.624267904
2694,2318864.344970383
5237,1039865.161139773
9138,2924266.8604118642
1773,1411492.8036152048
3607,1563792.6011584678
3968,1750471.8873295912
1140,2276639.5940064806
9624,971315.9201092701
8311,2249174.7814747444
202,4036933.262683967
2982,962584.6095038216
180,2265557.160673844
3157,1423032.2652497136
2959,1163925.948848344
1436,1356607.1499096826
10813,3853291.425369439
7478,2227081.176152361
10467,2836477.5142452777
5901,3456806.986939414
5981,1609199.6880397939
8065,3620583.9831069903
190,1022273.1331199207
6240,2330384.12391988
1935,3350385.6682432187
2952,955512.1666652785
8170,2186269.768729529
710,1523180.9775034653
667,1069718.1228697358
543,4222429.630541477
3688,1027825.0061612168
3302,2001856.9173641212
664,1083480.466108661
7706,2346054.9007664057
2076,3279407.001106781
2500,3960911.5788352503
2020,1620082.5450335315
1913,1446068.567117658
3160,2957989.883324075
11817,1619558.8207291707
5955,1987182.4877044787
4195,1342111.1991107413
939,2414379.288091046
7386,1727580.2138010238
12448,1704507.5098965769
163,1541747.0598861214
831,1678430.294906648
1634,1867131.8533884257
495,1294258.3988887945
3411,1859977.400221003
8095,1690249.4768349743
2251,1457827.8689846608
1891,1288849.4521453716
7473,2178514.208020192
8557,1365332.9420990257
5766,1914825.2241802935
9849,2139413.966487987
12269,2236764.302763735
5402,3135522.4338211464
3601,1888355.4875314797
9895,1171983.7211148352
3909,1204614.5750967672
10595,2228990.84042544
460,2976825.2649356495
2883,953843.3766552006
2405,1015992.8592451079
2969,1703832.490630157
268,1482051.4336668896
558,2677742.3677793383
10556,1581009.0948550638
5476,2232131.612110554
8017,1758410.4544944786
4865,2095498.7237383935
11378,2181674.362859728
1364,2324425.3138396298
3185,1773511.3100467292
12622,1385309.881049761
1135,1598016.4900106178
505,3325375.4008424105
6459,1836914.4942703906
10303,2216217.672698612
11899,1456488.055000935
3116,1098942.2582261136
10073,2345271.2198980665
3393,1281298.8217062445
860,2138903.850968487
2410,1841033.8180090315
5662,2418452.689045267
2210,1433771.651417714
500,2529503.6544311806
1487,1359071.069954867
1971,1419542.6066468817
9792,3624793.5451454753
1768,1441153.615390711
1871,1080153.2894289172
12803,2334066.4146621367
3923,1525956.0484524183
431,1117567.250412003
3151,1409887.0556462607
4653,2716312.0212669764
9918,4549471.0786568485
134,3983643.351979757
6377,3207548.1852705646
3233,3135236.1741387346
1580,865040.9138380177
3384,2204615.6880112146
7289,5695940.559061666
9381,1516344.036173833
12592,2608008.1923955153
587,1835979.1243783564
7607,3117351.592065252
6963,2505012.992171249
8521,2987840.4300963744
10499,2926013.422062575
12036,2293148.394989895
7020,2482008.504760791
8743,3191276.84205284
12157,1939549.838786309
11239,1699392.456921471
3663,2973675.534675052
9637,3121915.394801437
8276,1701216.0906541457
3010,6653647.931851184
2409,1682707.994164034
6257,1507767.75322581
2017,1361356.6325036911
12678,3326342.7521584495
6112,3330999.1668954417
2189,977752.1835233694
1080,1823366.5450399017
2690,1255640.2340990931
6163,2055761.418743336
5107,1578432.3729130358
322,1046990.9352181697
6522,3513354.506176867
2068,2909947.7199373925
3792,980198.8357833584
2882,2251208.4260082697
5589,1139690.6798391968
5400,1543632.7188611813
2114,2006052.5617986126
111,2494691.2743496737
4343,4458569.907785273
1712,3256466.2596712383
548,595337.9594224571
3872,939927.484475987
7453,1547816.733827806
3551,2738683.7978492635
2332,1589670.3490798867
1934,2235268.5932664825
9736,1828579.7931244816
1182,2401081.49591714
508,1500955.3110438595
11486,3014047.366421418
8871,1768863.9945067337
2011,1706910.555266678
4175,939097.0066905295
1323,1397352.6633555063
10789,2569273.842586924
6130,2668221.1725404793
435,2983821.8265399663
10805,1479376.1628619432
3055,1760853.4900326123
6164,1915149.2634042907
5656,2452899.4059626022
7336,2580367.4954004935
4469,1948509.3140810693
2136,1462429.2876957548
5535,3170261.609747194
1231,3449807.855644291
11272,3193021.678259537
1021,1032851.197819304
2761,1393567.8273442327
4704,1965341.6850980902
2705,1391545.1600681182
435,2744879.1173993307
7989,3374207.763410722
2544,1388920.0689797807
3767,1372205.7128001922
7294,1741750.6712240288
11474,1305779.6418293407
2330,1892744.3770970732
6619,1533378.7064511515
6490,2951496.55801892
63,3496473.586342401
967,3086717.702827649
9740,2320636.175934033
1763,2126984.1540828226
9782,2239294.007073924
2731,1489365.6422511402
343,1450256.7507632785
561,1137491.166858062
6501,1468443.3252782316
10554,1053498.2405109236
2074,1102896.682701054
12584,3357282.406290791
1873,2017535.45959566
1213,998654.2471335975
5906,3047396.5916855885
3139,1061614.5180890544
4940,2726270.232634996
2446,1863361.53469446
835,1109883.6084756507
10184,1392442.806380403
11460,2090981.4110184803
2817,5125196.04915825
10662,2441955.836360858
9273,1761851.4181744484
219,1664117.602521918
12943,2285780.7115029227
1058,2018745.5236840069
788,1461075.2091044423
1160,1193630.9589488583
2653,2339362.4801197955
10599,5643436.173946006
5800,4233696.351078501
131,3572523.6657553003
3095,3477542.2879000874
1823,2412306.30167144
5447,4065747.709762717
12900,918658.2861971067
1316,1579837.391417998
319,2128673.890414423
10480,2174480.3836855995
574,1185490.4494647735
2822,2588428.451302522
9437,1710977.06723817
4272,4320278.42225106
1782,2708677.345831428
11922,1993770.1919112236
11326,1173774.49772142
1804,1996769.4212401574
2003,2421057.688415871
7570,4116006.2891946086
9632,3666670.9616460665
74,2564263.9810692077
7627,1579277.0702999996
11876,1507873.3068882143
1285,1800770.6777393897
2212,1731645.0388556635
2104,2469977.113751674
2659,2550669.457613952
1178,1651035.4776351543
3876,1228712.6940532664
677,1119330.4074196476
6856,1601551.9524672313
4256,3250141.466766162
12061,1349601.3207111224
1948,1829653.410232262
12461,4752757.856280004
2673,2407403.2630947693
11313,1539911.5879501537
2597,1760050.6889350652
457,1015735.0574189313
1430,1194132.1379445344
8795,4491228.4099830575
10465,912257.5777229004
9807,2999265.592336205
1936,1670124.9446754842
10108,987510.4891599851
2310,1949214.593244324
10840,2651752.1610773774
6251,1107635.2423331344
1811,5702697.854235414
12972,3688529.685586166
12258,3776532.989571453
1830,1083585.0663809471
8947,1981112.5851484428
4771,1320293.3521764157
838,1331803.3567290038
2193,1071290.5570044462
11547,1647154.792004973
1058,1718898.5732171799
4039,3260010.3941902677
1462,1539425.5855523034
8680,1372001.797864914
6921,3238323.6317156106
1385,1069495.2886399424
410,1223833.2599791666
8002,2176600.7095588646
10165,1685820.567235865
351,1679689.3131164513
1135,835629.6049987547
3838,3530402.5894778287
1287,4230319.4191363435
3704,1368912.2335315347
11620,2183514.7572863167
5601,2175337.5350623215
429,2762699.2439410007
390,1137683.097199849
100,1158562.733501801
10524,2257720.00221604
12626,1368107.244493658
3230,2192044.2924292576
9761,2132182.1706970246
7283,1865119.3820864563
1024,1941207.4130885613
204,1657427.3562155513
11060,1752771.534923189
10291,1189495.4694915898
3743,2679963.553495328
2592,1393823.6349111954
9023,2916824.442205463
11890,2397347.189666735
6321,1917180.0833093845
1635,2174615.659520431
1501,1284193.357736648
11908,2815496.87867705
1103,2784315.7685734504
1706,1744492.7324331978
12992,2149958.7840318736
1679,1074888.614036878
2914,3640092.426662839
5886,3865566.3443671814
3309,2917946.8097580746
9983,2383933.2133293706
10866,2932587.380113825
12463,2521286.915058507
9921,1398962.0794181516
9528,2348519.1331716976
8552,1122975.0630456558
11997,5649136.521832681
8663,1591468.0917280694
4638,1652114.9688797167
247,1073455.355460579
2111,1245295.7169811367
2790,2627483.1674614614
1935,1494810.7285550467
7861,1382210.9055703892
8018,2925740.136613363
9560,1900126.691453316
12985,1516072.1541812902
2944,1364595.4930091824
379,1952951.1476882857
10391,2543838.6652998654
2871,756865.9014684953
1077,2895223.3076253976
3339,2502309.7225270015
476,2064659.4213274228
1235,836462.3070961626
2543,964193.7947426691
50,2483758.8101315415
10897,3013717.154993167
4624,2582886.5238182484
1752,1947377.39216976
1490,2341100.981210576
3539,874172.9316421688
11184,1527033.9482843236
3867,2233167.5899581355
609,1010911.1722488371
8666,1243455.5000532935
5641,2480762.118664818
1376,2126805.5063485447
11866,2406740.1755163497
3832,1543240.4958726934
3371,2333820.614017775
327,1541278.0195309483
93,1828504.5381800088
2066,1792250.3045990628
1258,1748340.4279175461
6068,1370408.8454727111
1106,1769762.515393269
1010,3695671.186193483
175,3124059.096312202
9972,1245295.7169811367
9963,2629449.9264883674
12114,2696230.4366826722
2204,1955948.1132205455
792,2921537.286890803
288,1349923.614020862
1423,4155740.6828980274
5514,1545331.442733547
11875,3243897.283522489
3955,3176850.903608054
6193,2987231.563090432
7041,1393608.8481888687
3317,1032747.7399563134
784,3180303.1462501306
8629,2002134.3444981277
8620,4375394.649941918
8103,3606664.0314435572
2801,1500592.489575325
8798,1508623.0735606314
2569,1430803.849021096
3005,1762961.1404619126
398,1279261.8139637178
5046,4229434.519806383
4847,1352858.5982959934
4917,2224726.714489745
615,1956780.452334558
3047,1098765.4424741333
10407,2533467.392615489
6145,1417014.9549876072
1161,1416784.1377134842
162,1751003.0033775573
9438,3215619.197264197
12852,2644765.538271359
6389,1850057.9411061339
8115,2044464.209567826
7578,1708705.6469876545
1044,1103546.0489845963
1111,2294373.512214045
1394,1126611.864139243
1311,3657909.717524707
5018,1539987.3689996963
4789,4041989.9270599494
577,2542666.774725282
5043,1847651.2555601115
1072,1742919.2878560415
6541,2727326.517304706
7698,2801308.919506011
642,994416.6598760131
6667,2919316.0767887398
6388,1109383.0332621005
3809,1655862.5384306228
8445,3131047.8795390404
1045,2352009.743921362
9038,1639881.4782661328
1431,1166975.3170849564
2448,1742698.4445101614
3348,3042985.1523445644
3412,1257418.3231521405
4478,1135289.0692253844
10821,1724618.4829368375
6759,3018932.3879319113
5318,2388464.2337302333
3322,1497949.237706021
1047,2748241.6646688404
2272,2275159.383019573
8808,942975.1418384734
6987,2540782.5797399934
3031,1643643.7677703789
1372,2280199.85015476
11810,2262326.2716916706
870,1708179.856781833
5742,4698923.291954901
1386,2026770.2464231101
2266,824084.7085590154
4279,2440504.719615093
1454,1056519.1375163062
903,2290704.3743649437
6594,2909059.5962817217
750,1268627.9930861825
142,2484327.2561724638
12371,4406299.7209016485
1617,1367570.643322145
4640,1827912.1412471505
4569,1364710.8059983628
316,1457380.692415552
10926,3035848.758985927
2374,1001119.1536708251
12550,1229939.1486750387
709,3245517.829278613
158,1607142.2898736435
1429,1525470.481792352
3854,2316498.770557448
2863,1046990.9352181697
10621,1547124.4206492065
4289,2195575.6238514795
6055,1789932.89847199
9832,2240337.451024435
2693,2616585.155331495
7011,1235859.3219134402
2688,1597863.8718674013
10259,4195107.745891384
10235,1065965.304058735
9786,2861074.77693975
3014,2705268.1352987024
9434,1728478.3964943762
9764,2587214.363106619
2423,1966630.5399566218
651,1404888.9649827352
3610,1286011.94925953
1899,2194497.5471364027
1063,1541084.9386316526
4294,1906079.5842426007
1422,2206037.8618824477
10612,1197510.5028784804
4837,1353889.2476786897
4501,2348437.987286438
10549,2131180.9407389676
1114,1295118.5968165507
88,1559440.0126057675
7817,5929144.017491471
1980,2601606.1776690027
1151,3321526.846415292
2404,1562275.4483579858
4641,3147828.388995929
2942,6057167.263706004
607,1801803.5858376494
4293,2426999.64771357
5274,962953.4580997276
2701,2779090.3476169514
445,1506167.6850932692
7846,2835795.835291215
1138,1851299.3355406085
7784,1433043.0806094503
11617,3221928.1832724195
1483,939463.507734958
11159,1624227.80321092
8513,1684490.2815081454
8892,1262407.0051347676
2759,2237926.755535543
4645,2141834.4230894065
2505,1524946.0717369327
2017,1610583.7604074513
9450,3456059.391570604
2271,1675790.6403214412
2548,1647223.3931945742
541,2048041.272464789
2449,1653822.5855872347
8912,1436612.7664871293
3996,1485503.956188757
3866,1255108.2898826755
2885,2630853.332782236
2111,797761.4337279662
95,2600181.423302232
3071,2096469.6942440441
10344,1277553.1088036874
160,1145073.0484324237
1039,1188927.126820986
1306,2321820.0393498545
2725,1725760.7956890576
868,1074496.4539269025
11937,1359592.3010440844
2177,883646.9979662199
4366,1263787.287610641
2742,4492084.691538518
12845,4158505.980736156
624,4463150.8460296225
1659,3550925.696640159
6569,976204.4852923226
179,2002466.8004604192
12103,3044937.886713142
450,1510921.5132618889
5796,2117068.300731878
2573,2990295.40918037
4685,1584300.7621022551
1325,1177599.5098368088
2623,1972753.5916170205
3088,929633.3857047117
8992,3633928.55307239
9195,1558793.329201225
2862,1179586.491557606
4097,1411016.8074655756
12294,1314713.0445296878
1600,1993991.4213440418
8716,2736052.776453354
11537,907267.3736580976
7663,1082137.7633201696
1206,1074258.1481180165
2184,2663283.6960531264
3525,3397441.4194242153
9221,3230323.0548771876
2166,816132.8283661347
3445,3046659.8275287217
2278,1919957.002378481
4525,1432085.2422765044
1354,2256300.7365720323
10348,3082946.679748096
2023,2862317.31194448
1672,1312146.1241906858
531,1263088.7855251594
2048,2849239.758244159
429,1364655.5309475854
9757,3888124.1643230645
8636,1513866.0164074772
7959,3632977.8357243957
2886,1054109.8507770288
679,1327493.0912053958
1270,1964116.8527294712
1618,2300814.4617874757
1033,1821203.4026885629
4672,1423570.4958874923
5523,1569764.5059134467
2398,2243277.0653375383
1028,2578945.0825244426
459,2474843.7851901725
11788,1981056.1633243368
3931,1962191.1947318364
410,1655309.7631840995
721,3258073.7477675886
1490,3952987.5227547246
2979,1225133.4266044514
1967,1559368.9959366338
3898,1952518.4656015004
929,3471051.4132669717
398,2699945.2032503444
3304,1107139.5902042107
2264,2420274.6531097647
5436,2502817.683613696
5225,2151899.768658341
8587,2740459.419913427
4849,4548148.179504733
499,1160124.9202174884
1460,1935444.7023441198
2464,925143.8759588866
2683,1932439.8270566645
9029,3675154.2578010336
3188,2132699.350261828
1737,988170.944539642
549,3507286.451529404
1390,920376.4009440207
10437,2851922.0603833734
2787,998654.2471335975
4062,3306888.616855142
777,1378450.9564497794
5135,1788782.321289427
3521,1156635.5407091256
2750,1036037.8762967993
12286,2678840.7926460425
3857,1909535.4498571814
578,2275456.8620309653
1944,1903937.9733164972
3511,1910910.6065449517
3262,1339485.5075882738
1148,1039336.8190922384
11137,2562269.6816990348
2426,5001017.477154747
12440,1579478.4097879194
2704,5782979.285030605
1222,1537263.3605886162
2707,1148970.0841214585
10643,2577494.9819279136
2534,1203570.2115533801
1777,1764367.2817490294
2331,1223365.1677619927
12938,3021961.0207434935
1139,1194302.7174879324
1636,1245253.6467840767
3224,2576538.8553036125
5747,2238799.6785421986
604,3269682.783955706
1346,1694545.83703886
9891,2565221.434088875
2653,2114348.4757804256
10722,2413093.796073347
2214,1191251.0259378843
8519,2225318.497670236
3869,1696388.1340242098
780,918658.2861971067
5483,2643329.1371300165
2495,2123425.060832378
251,1350343.7875017722
8327,2761467.175463049
9610,2101154.6781571503
2949,1940228.9291736728
3713,2439148.7785616755
2281,2263468.8958900194
1704,2266791.1394444387
2849,1761013.9860686832
11160,1298720.3636018406
5196,2789603.599942878
901,1580961.0186479199
2204,995283.7334827472
2348,987169.7702455585
11923,1799372.986759362
3286,1959751.4032882939
12299,1411393.9224750423
1181,3053653.93340429
8251,1926937.5412218736
2897,1427530.7842382246
12548,1971520.7788640035
2794,865295.7565055484
2835,1047288.3586151561
1115,2336994.1814351063
9351,1428484.5300525262
12288,3101842.591549878
6764,1568328.8137470891
2009,5839371.701499244
1484,833841.5030550584
12829,1635213.6461832945
610,870052.4158367199
2018,926680.3083537987
8818,2677744.6834410247
2270,1287662.877147754
7844,2513710.2503186893
1755,1219635.5655851187
3485,1168829.895623934
2501,1491234.5622329495
2953,1216822.826356546
1395,667090.3206562456
2171,1199192.8778991527
687,1264557.521211352
1644,1841715.7313042574
1697,1648005.3565793277
3814,1548504.5924907238
2740,1270511.3217393637
2793,1883901.964031762
9962,1279000.505225078
